hike_name,Field1_links,difficulty,distance,elevation,URL,latitude,longitude,drive_time
Soda Springs Loop Hike,https://www.oregonhikers.org/field_guide/Soda_Springs_Loop_Hike,Moderate,11.3 miles,"2,060 feet",https://www.oregonhikers.org/field_guide/Old_Headquarters_Gate_Trailhead,Latitude: 45.87748,Longitude: -121.07509,125 minutes
South Fork Walla Walla River via Rough Fork Hike,https://www.oregonhikers.org/field_guide/South_Fork_Walla_Walla_River_via_Rough_Fork_Hike,Moderate,10.6 miles,"2,405 feet",https://www.oregonhikers.org/field_guide/Rough_Fork_Trailhead,Latitude: 45.86901,Longitude: -117.96705,460 minutes
South Molalla River Trails Loop Hike,https://www.oregonhikers.org/field_guide/South_Molalla_River_Trails_Loop_Hike,Moderate,9.9 miles,"1,375 feet",https://www.oregonhikers.org/field_guide/Hardy_Creek_Trailhead,Latitude: 45.03968,Longitude: -122.48929,65 minutes
Spencer Butte via Cussed Hollow Loop Hike,https://www.oregonhikers.org/field_guide/Spencer_Butte_via_Cussed_Hollow_Loop_Hike,Difficult,14.1 miles,"3,475 feet",https://www.oregonhikers.org/field_guide/Lower_Lewis_River_Falls_Trailhead,Latitude: 46.15560,Longitude: -121.88130,110 minutes
Spray Park Hike,https://www.oregonhikers.org/field_guide/Spray_Park_Hike,Moderate,7.4 miles,"2,610 feet",https://www.oregonhikers.org/field_guide/Mowich_Lake_Trailhead,Latitude: 46.93318,Longitude: -121.86453,3.5 hours
Spruce Run Lake Hike,https://www.oregonhikers.org/field_guide/Spruce_Run_Lake_Hike,Moderate,6 miles,"1,245 feet",https://www.oregonhikers.org/field_guide/Spruce_Run_Creek_Trailhead,Latitude: 45.8116,Longitude: -123.6103,75 minutes
Stacker Butte-Oak Spring Hike,https://www.oregonhikers.org/field_guide/Stacker_Butte-Oak_Spring_Hike,Moderate,7.8 miles,"1,535 feet",https://www.oregonhikers.org/field_guide/Stacker_Butte_Trailhead,Latitude: 45.6949,Longitude: -121.0926,105 minutes
Starvation Bend Loop Hike,https://www.oregonhikers.org/field_guide/Starvation_Bend_Loop_Hike,Moderate,4.2 miles,880 feet,https://www.oregonhikers.org/field_guide/Starvation_Bend_Trailhead,Latitude: 45.5062,Longitude: -120.3623,2.5 hours
Steins Pillar Hike,https://www.oregonhikers.org/field_guide/Steins_Pillar_Hike,Moderate,4 miles,680 feet,https://www.oregonhikers.org/field_guide/Steins_Pillar_Trailhead,Latitude: 44.394724,Longitude: -120.623580,3.5 hours
Step Creek Loop Hike,https://www.oregonhikers.org/field_guide/Step_Creek_Loop_Hike,Moderate,7.4 miles,880 feet,https://www.oregonhikers.org/field_guide/Reehers_Camp_Trailhead,Latitude: 45.70696,Longitude: -123.33793,60 minutes
Stony Creek Hike,https://www.oregonhikers.org/field_guide/Stony_Creek_Hike,Moderate,6.8 miles,"1,745 feet",https://www.oregonhikers.org/field_guide/Opal_Creek_Trailhead,Latitude: 44.85980,Longitude: -122.26460,105 minutes
Storey Burn Loop Hike,https://www.oregonhikers.org/field_guide/Storey_Burn_Loop_Hike,Moderate,7.6 miles,"1,450 feet",https://www.oregonhikers.org/field_guide/Summit_Trailhead,Latitude: 45.62394,Longitude: -123.37550,50 minutes
Sulphur Springs via Alpha Trail Hike,https://www.oregonhikers.org/field_guide/Sulphur_Springs_via_Alpha_Trail_Hike,Moderate,5.4 miles,"1,055 feet",https://www.oregonhikers.org/field_guide/Lewisburg_Saddle_Trailhead,Latitude: 44.63676,Longitude: -123.29578,105 minutes
Summit Springs Trail Hike,https://www.oregonhikers.org/field_guide/Summit_Springs_Trail_Hike,Moderate,5.8 miles,"1,750 feet",https://www.oregonhikers.org/field_guide/Summit_Springs_Trailhead,Latitude: 45.81306,Longitude: -122.24414,85 minutes
Sunset Beach to Necanicum Estuary Hike,https://www.oregonhikers.org/field_guide/Sunset_Beach_to_Necanicum_Estuary_Hike,Moderate,12.6 miles,25 feet,https://www.oregonhikers.org/field_guide/Sunset_Beach_Trailhead,Latitude: 46.10001,Longitude: -123.93753,2 hours
Surveyors Ridge Rim Rock Hike,https://www.oregonhikers.org/field_guide/Surveyors_Ridge_Rim_Rock_Hike,Moderate,7.9 miles,"1,560 feet",https://www.oregonhikers.org/field_guide/Shellrock_Mountain_Trailhead_(Surveyors_Ridge),Latitude: 45.46904,Longitude: -121.52318,100 minutes
Sutton Mountain Hike,https://www.oregonhikers.org/field_guide/Sutton_Mountain_Hike,Moderate,7.5 miles,"1,600 feet",https://www.oregonhikers.org/field_guide/Sutton_Mountain_Trailhead,Latitude: 44.664,Longitude: -120.124,4 hours
Swan Island-Mocks Crest Loop Hike,https://www.oregonhikers.org/field_guide/Swan_Island-Mocks_Crest_Loop_Hike,Moderate,7.5 miles,240 feet,https://www.oregonhikers.org/field_guide/Waud_Bluff_Trailhead,Latitude: 45.5736,Longitude: -122.7220,15 minutes
Swan Mountain Hike,https://www.oregonhikers.org/field_guide/Swan_Mountain_Hike,Moderate,7.2 miles,"1,800 feet",https://www.oregonhikers.org/field_guide/Steve_Fork_Trailhead,Latitude: 42.00244,Longitude: -123.3329,5.5 hours
Table Rock Hike,https://www.oregonhikers.org/field_guide/Table_Rock_Hike,Moderate,7.2 miles,"1,570 feet",https://www.oregonhikers.org/field_guide/Table_Rock_Trailhead,Latitude: 44.97586,Longitude: -122.32086,95 minutes
Tam McArthur Rim Hike,https://www.oregonhikers.org/field_guide/Tam_McArthur_Rim_Hike,Moderate,5 miles,"1,200 feet",https://www.oregonhikers.org/field_guide/Tam_McArthur_Rim_Trailhead,Latitude: 44.10170,Longitude: -121.62241,3.5 hours
Tam-a-láu Loop Hike,https://www.oregonhikers.org/field_guide/Tam-a-l%C3%A1u_Loop_Hike,Moderate,6.9 miles,650 feet,https://www.oregonhikers.org/field_guide/Cove_Palisades_Upper_Deschutes_Trailhead,Latitude: 44.53124,Longitude: -121.29117,3.5 hours
Tamanawas Falls Loop Hike,https://www.oregonhikers.org/field_guide/Tamanawas_Falls_Loop_Hike,Moderate,3.8 miles,"1,035 feet",https://www.oregonhikers.org/field_guide/Polallie_Trailhead,Latitude: 45.41756,Longitude: -121.57002,100 minutes
Tanner Creek Hike,https://www.oregonhikers.org/field_guide/Tanner_Creek_Hike,Moderate,12.2 miles,"1,400 feet",https://www.oregonhikers.org/field_guide/Tooth_Rock_Trailhead,Latitude: 45.63455,Longitude: -121.94816,45 minutes
Tanner Lakes Loop Hike,https://www.oregonhikers.org/field_guide/Tanner_Lakes_Loop_Hike,Moderate,8.3 miles,"1,880 feet",https://www.oregonhikers.org/field_guide/Tanner_Lakes_Trailhead,Latitude: 42.01227,Longitude: -123.41401,335 minutes
Tarbell Trail to Hidden Falls Hike,https://www.oregonhikers.org/field_guide/Tarbell_Trail_to_Hidden_Falls_Hike,Moderate,10.4 miles,"1,415 feet",https://www.oregonhikers.org/field_guide/Tarbell_Trailhead,Latitude: 45.79301,Longitude: -122.30207,70 minutes
The Thumb via The Knoll Loop Hike,https://www.oregonhikers.org/field_guide/The_Thumb_via_The_Knoll_Loop_Hike,Moderate,4.8 miles,"1,180 feet",https://www.oregonhikers.org/field_guide/The_Villages_Trailhead,Latitude: 45.01077,Longitude: -123.99801,100 minutes
The Twins Hike,https://www.oregonhikers.org/field_guide/The_Twins_Hike,Moderate,6.7 miles,"1,910 feet",https://www.oregonhikers.org/field_guide/Twin_Peaks_Trailhead,Latitude: 43.68301,Longitude: -122.01648,185 minutes
Thorp Creek Hike,https://www.oregonhikers.org/field_guide/Thorp_Creek_Hike,Moderate,9.9 miles,"2,830 feet",https://www.oregonhikers.org/field_guide/Hurricane_Creek_Trailhead,Latitude: 45.31118,Longitude: -117.30721,5.25 hours
Three Corner Rock Hike,https://www.oregonhikers.org/field_guide/Three_Corner_Rock_Hike,Moderate,4.2 miles,"1,200 feet",https://www.oregonhikers.org/field_guide/Rock_Creek_Pass_Trailhead,Latitude: 45.74929,Longitude: -122.04330,85 minutes
Three Corner Rock from Snag Creek Hike,https://www.oregonhikers.org/field_guide/Three_Corner_Rock_from_Snag_Creek_Hike,Moderate,11.4 miles,"2,440 feet",https://www.oregonhikers.org/field_guide/Snag_Creek_Trailhead,Latitude: 45.76504,Longitude: -122.02809,75 minutes
Tillamook Head Traverse Hike,https://www.oregonhikers.org/field_guide/Tillamook_Head_Traverse_Hike,Moderate,6.3 miles,"1,350 feet",https://www.oregonhikers.org/field_guide/Tillamook_Head_Trailhead,Latitude: 45.97352,Longitude: -123.95395,90 minutes
Tilly Jane Loop Hike,https://www.oregonhikers.org/field_guide/Tilly_Jane_Loop_Hike,Moderate,3.4 miles,"1,100 feet",https://www.oregonhikers.org/field_guide/Tilly_Jane_Trailhead,Latitude: 45.39939,Longitude: -121.6481,2 hours
Timothy Lake Loop Hike,https://www.oregonhikers.org/field_guide/Timothy_Lake_Loop_Hike,Moderate,12.7 miles,460 feet,https://www.oregonhikers.org/field_guide/Timothy_Lake_Dam_Trailhead,Latitude: 45.11479,Longitude: -121.80639,115 minutes
Tipsoo Peak Hike,https://www.oregonhikers.org/field_guide/Tipsoo_Peak_Hike,Moderate,6.2 miles,"1,505 feet",https://www.oregonhikers.org/field_guide/Tipsoo_Peak_Trailhead,Latitude: 43.22375,Longitude: -122.06761,445 minutes
Tolinda-Ridge Trail Loop Hike,https://www.oregonhikers.org/field_guide/Tolinda-Ridge_Trail_Loop_Hike,Moderate,5.9 miles,"1,685 feet",https://www.oregonhikers.org/field_guide/Tolinda_Trailhead,Latitude: 45.58832,Longitude: -122.77881,15 minutes
Tolmie Lookout via Eunice Lake Hike,https://www.oregonhikers.org/field_guide/Tolmie_Lookout_via_Eunice_Lake_Hike,Moderate,6.6 miles,"1,640 feet",https://www.oregonhikers.org/field_guide/Mowich_Lake_Trailhead,Latitude: 46.93318,Longitude: -121.86453,3.5 hours
Tomlike Mountain Hike,https://www.oregonhikers.org/field_guide/Tomlike_Mountain_Hike,Moderate,6.8 miles,"1,565 feet",https://www.oregonhikers.org/field_guide/Wahtum_Lake_Trailhead,Latitude: 45.57737,Longitude: -121.79263,110 minutes
Town to Timberline Loop Hike,https://www.oregonhikers.org/field_guide/Town_to_Timberline_Loop_Hike,Moderate,9 miles,"2,090 feet",https://www.oregonhikers.org/field_guide/Summit_Rest_Area_Trailhead,Latitude: 45.3023,Longitude: -121.7448,80 minutes
Tracy Hill Loop Hike,https://www.oregonhikers.org/field_guide/Tracy_Hill_Loop_Hike,Moderate,6.1 miles,"1,715 feet",https://www.oregonhikers.org/field_guide/Tracy_Hill_Trailhead,Latitude: 45.71214,Longitude: -121.35410,80 minutes
Trail Gulch Loop Hike,https://www.oregonhikers.org/field_guide/Trail_Gulch_Loop_Hike,Moderate,10 miles,"2,300 feet",https://www.oregonhikers.org/field_guide/Trail_Gulch_Trailhead,Latitude: 41.2161,Longitude: -122.9209,6.5 hours
Trail of Ten Falls Loop Hike,https://www.oregonhikers.org/field_guide/Trail_of_Ten_Falls_Loop_Hike,Moderate,7.8 miles,"1,300 feet",https://www.oregonhikers.org/field_guide/South_Falls_Lodge_Trailhead,Latitude: 44.87752,Longitude: -122.65513,80 minutes
Triple Falls Hike,https://www.oregonhikers.org/field_guide/Triple_Falls_Hike,Moderate,3.2 miles,610 feet,https://www.oregonhikers.org/field_guide/Oneonta_Trailhead,Latitude: 45.58849,Longitude: -122.07849,45 minutes
Trolley Trail Hike,https://www.oregonhikers.org/field_guide/Trolley_Trail_Hike,Moderate,12 miles,330 feet,https://www.oregonhikers.org/field_guide/Milwaukie_Riverfront_Park_Trailhead,Latitude: 45.4424,Longitude: -122.6428,15 minutes
Tryon Creek Outer Loop Hike,https://www.oregonhikers.org/field_guide/Tryon_Creek_Outer_Loop_Hike,Moderate,5.7 miles,630 feet,https://www.oregonhikers.org/field_guide/Tryon_Creek_State_Park_Trailhead,Latitude: 45.44133,Longitude: -122.67559,15 minutes
